periodo,universidad,programa,facultad,nivel,estrato,sexo,departamento,total_matriculados,total_graduados
2018-1,UNAL,Mantenimiento,Minas,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,0.0,4.5518
2018-1,UNAL,Mantenimiento,Minas,Postgrado,Estrato 4,Hombres,BOYACÁ,0.0,0.646
2018-1,UNAL,Mantenimiento,Minas,Postgrado,Estrato 5,Mujeres,SANTANDER,0.0,0.6207
2018-2,UNAL,Mantenimiento,Minas,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,0.0,4.778
2018-2,UNAL,Mantenimiento,Minas,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,0.0,4.5907
2018-2,UNAL,Mantenimiento,Minas,Postgrado,Estrato 4,Hombres,BOYACÁ,0.0,0.6516
2018-2,UNAL,Mantenimiento,Minas,Postgrado,Estrato 5,Mujeres,SANTANDER,0.0,0.626
2019-1,UNAL,Mantenimiento,Minas,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,5.371,2.6275
2019-1,UNAL,Mantenimiento,Minas,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,5.1604,2.5245
2019-1,UNAL,Mantenimiento,Minas,Postgrado,Estrato 4,Hombres,BOYACÁ,0.7324,0.3583
2019-1,UNAL,Mantenimiento,Minas,Postgrado,Estrato 5,Mujeres,SANTANDER,0.7037,0.3442
2019-2,UNAL,Mantenimiento,Minas,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,5.5131,6.3548
2019-2,UNAL,Mantenimiento,Minas,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,5.2969,6.1055
2019-2,UNAL,Mantenimiento,Minas,Postgrado,Estrato 4,Hombres,BOYACÁ,0.7518,0.8666
2019-2,UNAL,Mantenimiento,Minas,Postgrado,Estrato 5,Mujeres,SANTANDER,0.7223,0.8326
2020-1,UNAL,Mantenimiento,Minas,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,4.4264,4.6439
2020-1,UNAL,Mantenimiento,Minas,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,4.2529,4.4618
2020-1,UNAL,Mantenimiento,Minas,Postgrado,Estrato 4,Hombres,BOYACÁ,0.6036,0.6333
2020-1,UNAL,Mantenimiento,Minas,Postgrado,Estrato 5,Mujeres,SANTANDER,0.5799,0.6084
2020-2,UNAL,Mantenimiento,Minas,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,5.6213,3.6549
2020-2,UNAL,Mantenimiento,Minas,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,5.4009,3.5115
2020-2,UNAL,Mantenimiento,Minas,Postgrado,Estrato 4,Hombres,BOYACÁ,0.7665,0.4984
2020-2,UNAL,Mantenimiento,Minas,Postgrado,Estrato 5,Mujeres,SANTANDER,0.7365,0.4788
2021-1,UNAL,Mantenimiento,Minas,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,5.9477,4.2042
2021-1,UNAL,Mantenimiento,Minas,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,5.7145,4.0393
2021-1,UNAL,Mantenimiento,Minas,Postgrado,Estrato 4,Hombres,BOYACÁ,0.8111,0.5733
2021-1,UNAL,Mantenimiento,Minas,Postgrado,Estrato 5,Mujeres,SANTANDER,0.7792,0.5508
2021-2,UNAL,Mantenimiento,Minas,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,5.8237,4.8387
2021-2,UNAL,Mantenimiento,Minas,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,5.5953,4.649
2021-2,UNAL,Mantenimiento,Minas,Postgrado,Estrato 4,Hombres,BOYACÁ,0.7941,0.6598
2021-2,UNAL,Mantenimiento,Minas,Postgrado,Estrato 5,Mujeres,SANTANDER,0.763,0.634
2022-1,UNAL,Mantenimiento,Minas,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,5.7613,4.448
2022-1,UNAL,Mantenimiento,Minas,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,5.5354,4.2736
2022-1,UNAL,Mantenimiento,Minas,Postgrado,Estrato 4,Hombres,BOYACÁ,0.7856,0.6065
2022-1,UNAL,Mantenimiento,Minas,Postgrado,Estrato 5,Mujeres,SANTANDER,0.7548,0.5828
2022-2,UNAL,Mantenimiento,Minas,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,5.8272,4.2234
2022-2,UNAL,Mantenimiento,Minas,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,5.5987,4.0578
2022-2,UNAL,Mantenimiento,Minas,Postgrado,Estrato 4,Hombres,BOYACÁ,0.7946,0.5759
2022-2,UNAL,Mantenimiento,Minas,Postgrado,Estrato 5,Mujeres,SANTANDER,0.7635,0.5533
2023-1,UNAL,Mantenimiento,Minas,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,5.8224,4.1137
2023-1,UNAL,Mantenimiento,Minas,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,5.5941,3.9524
2023-1,UNAL,Mantenimiento,Minas,Postgrado,Estrato 4,Hombres,BOYACÁ,0.794,0.561
2023-1,UNAL,Mantenimiento,Minas,Postgrado,Estrato 5,Mujeres,SANTANDER,0.7628,0.539
2023-2,UNAL,Mantenimiento,Minas,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,5.6926,4.5247
2023-2,UNAL,Mantenimiento,Minas,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,5.4694,4.3472
2023-2,UNAL,Mantenimiento,Minas,Postgrado,Estrato 4,Hombres,BOYACÁ,0.7763,0.617
2023-2,UNAL,Mantenimiento,Minas,Postgrado,Estrato 5,Mujeres,SANTANDER,0.7458,0.5928
2018-1,UNAL,Medio ambiente y desarrollo,Minas,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,0.0,2.0683
2018-1,UNAL,Medio ambiente y desarrollo,Minas,Pregrado,Estrato 4,Mujeres,BOYACÁ,0.0,1.9872
2018-1,UNAL,Medio ambiente y desarrollo,Minas,Postgrado,Estrato 5,Hombres,SANTANDER,0.0,0.282
2018-1,UNAL,Medio ambiente y desarrollo,Minas,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",0.0,0.271
2018-2,UNAL,Medio ambiente y desarrollo,Minas,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,0.0,2.086
2018-2,UNAL,Medio ambiente y desarrollo,Minas,Pregrado,Estrato 4,Mujeres,BOYACÁ,0.0,2.0042
2018-2,UNAL,Medio ambiente y desarrollo,Minas,Postgrado,Estrato 5,Hombres,SANTANDER,0.0,0.2845
2018-2,UNAL,Medio ambiente y desarrollo,Minas,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",0.0,0.2733
2019-1,UNAL,Medio ambiente y desarrollo,Minas,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,5.371,1.1471
2019-1,UNAL,Medio ambiente y desarrollo,Minas,Pregrado,Estrato 4,Mujeres,BOYACÁ,5.1604,1.1021
2019-1,UNAL,Medio ambiente y desarrollo,Minas,Postgrado,Estrato 5,Hombres,SANTANDER,0.7324,0.1564
2019-1,UNAL,Medio ambiente y desarrollo,Minas,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",0.7037,0.1503
2019-2,UNAL,Medio ambiente y desarrollo,Minas,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,5.5131,2.7744
2019-2,UNAL,Medio ambiente y desarrollo,Minas,Pregrado,Estrato 4,Mujeres,BOYACÁ,5.2969,2.6656
2019-2,UNAL,Medio ambiente y desarrollo,Minas,Postgrado,Estrato 5,Hombres,SANTANDER,0.7518,0.3783
2019-2,UNAL,Medio ambiente y desarrollo,Minas,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",0.7223,0.3635
2020-1,UNAL,Medio ambiente y desarrollo,Minas,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,4.4264,2.0274
2020-1,UNAL,Medio ambiente y desarrollo,Minas,Pregrado,Estrato 4,Mujeres,BOYACÁ,4.2529,1.9479
2020-1,UNAL,Medio ambiente y desarrollo,Minas,Postgrado,Estrato 5,Hombres,SANTANDER,0.6036,0.2765
2020-1,UNAL,Medio ambiente y desarrollo,Minas,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",0.5799,0.2656
2020-2,UNAL,Medio ambiente y desarrollo,Minas,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,5.6213,1.5956
2020-2,UNAL,Medio ambiente y desarrollo,Minas,Pregrado,Estrato 4,Mujeres,BOYACÁ,5.4009,1.5331
2020-2,UNAL,Medio ambiente y desarrollo,Minas,Postgrado,Estrato 5,Hombres,SANTANDER,0.7665,0.2176
2020-2,UNAL,Medio ambiente y desarrollo,Minas,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",0.7365,0.2091
2021-1,UNAL,Medio ambiente y desarrollo,Minas,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,5.9477,1.8355
2021-1,UNAL,Medio ambiente y desarrollo,Minas,Pregrado,Estrato 4,Mujeres,BOYACÁ,5.7145,1.7635
2021-1,UNAL,Medio ambiente y desarrollo,Minas,Postgrado,Estrato 5,Hombres,SANTANDER,0.8111,0.2503
2021-1,UNAL,Medio ambiente y desarrollo,Minas,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",0.7792,0.2405
2021-2,UNAL,Medio ambiente y desarrollo,Minas,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,5.8237,2.1125
2021-2,UNAL,Medio ambiente y desarrollo,Minas,Pregrado,Estrato 4,Mujeres,BOYACÁ,5.5953,2.0296
2021-2,UNAL,Medio ambiente y desarrollo,Minas,Postgrado,Estrato 5,Hombres,SANTANDER,0.7941,0.2881
2021-2,UNAL,Medio ambiente y desarrollo,Minas,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",0.763,0.2768
2022-1,UNAL,Medio ambiente y desarrollo,Minas,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,5.7613,1.9419
2022-1,UNAL,Medio ambiente y desarrollo,Minas,Pregrado,Estrato 4,Mujeres,BOYACÁ,5.5354,1.8658
2022-1,UNAL,Medio ambiente y desarrollo,Minas,Postgrado,Estrato 5,Hombres,SANTANDER,0.7856,0.2648
2022-1,UNAL,Medio ambiente y desarrollo,Minas,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",0.7548,0.2544
2022-2,UNAL,Medio ambiente y desarrollo,Minas,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,5.8272,1.8438
2022-2,UNAL,Medio ambiente y desarrollo,Minas,Pregrado,Estrato 4,Mujeres,BOYACÁ,5.5987,1.7715
2022-2,UNAL,Medio ambiente y desarrollo,Minas,Postgrado,Estrato 5,Hombres,SANTANDER,0.7946,0.2514
2022-2,UNAL,Medio ambiente y desarrollo,Minas,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",0.7635,0.2416
2023-1,UNAL,Medio ambiente y desarrollo,Minas,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,5.8224,1.796
2023-1,UNAL,Medio ambiente y desarrollo,Minas,Pregrado,Estrato 4,Mujeres,BOYACÁ,5.5941,1.7255
2023-1,UNAL,Medio ambiente y desarrollo,Minas,Postgrado,Estrato 5,Hombres,SANTANDER,0.794,0.2449
2023-1,UNAL,Medio ambiente y desarrollo,Minas,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",0.7628,0.2353
2023-2,UNAL,Medio ambiente y desarrollo,Minas,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,5.6926,1.9754
2023-2,UNAL,Medio ambiente y desarrollo,Minas,Pregrado,Estrato 4,Mujeres,BOYACÁ,5.4694,1.8979
2023-2,UNAL,Medio ambiente y desarrollo,Minas,Postgrado,Estrato 5,Hombres,SANTANDER,0.7763,0.2694
2023-2,UNAL,Medio ambiente y desarrollo,Minas,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",0.7458,0.2588
2018-1,UNAL,Mercados de energía,Minas,Pregrado,Estrato 4,Hombres,BOYACÁ,0.0,2.9051
2018-1,UNAL,Mercados de energía,Minas,Pregrado,Estrato 5,Mujeres,SANTANDER,0.0,2.7912
2018-1,UNAL,Mercados de energía,Minas,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",0.0,0.3961
2018-1,UNAL,Mercados de energía,Minas,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,0.0,0.3806
2018-2,UNAL,Mercados de energía,Minas,Pregrado,Estrato 4,Hombres,BOYACÁ,0.0,2.9299
2018-2,UNAL,Mercados de energía,Minas,Pregrado,Estrato 5,Mujeres,SANTANDER,0.0,2.815
2018-2,UNAL,Mercados de energía,Minas,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",0.0,0.3995
2018-2,UNAL,Mercados de energía,Minas,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,0.0,0.3839
2019-1,UNAL,Mercados de energía,Minas,Pregrado,Estrato 4,Hombres,BOYACÁ,5.371,1.6112
2019-1,UNAL,Mercados de energía,Minas,Pregrado,Estrato 5,Mujeres,SANTANDER,5.1604,1.548
2019-1,UNAL,Mercados de energía,Minas,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",0.7324,0.2197
2019-1,UNAL,Mercados de energía,Minas,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,0.7037,0.2111
2019-2,UNAL,Mercados de energía,Minas,Pregrado,Estrato 4,Hombres,BOYACÁ,5.5131,3.8967
2019-2,UNAL,Mercados de energía,Minas,Pregrado,Estrato 5,Mujeres,SANTANDER,5.2969,3.7439
2019-2,UNAL,Mercados de energía,Minas,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",0.7518,0.5314
2019-2,UNAL,Mercados de energía,Minas,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,0.7223,0.5105
2020-1,UNAL,Mercados de energía,Minas,Pregrado,Estrato 4,Hombres,BOYACÁ,4.4264,2.8476
2020-1,UNAL,Mercados de energía,Minas,Pregrado,Estrato 5,Mujeres,SANTANDER,4.2529,2.736
2020-1,UNAL,Mercados de energía,Minas,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",0.6036,0.3883
2020-1,UNAL,Mercados de energía,Minas,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,0.5799,0.3731
2020-2,UNAL,Mercados de energía,Minas,Pregrado,Estrato 4,Hombres,BOYACÁ,5.6213,2.2412
2020-2,UNAL,Mercados de energía,Minas,Pregrado,Estrato 5,Mujeres,SANTANDER,5.4009,2.1533
2020-2,UNAL,Mercados de energía,Minas,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",0.7665,0.3056
2020-2,UNAL,Mercados de energía,Minas,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,0.7365,0.2936
2021-1,UNAL,Mercados de energía,Minas,Pregrado,Estrato 4,Hombres,BOYACÁ,5.9477,2.578
2021-1,UNAL,Mercados de energía,Minas,Pregrado,Estrato 5,Mujeres,SANTANDER,5.7145,2.4769
2021-1,UNAL,Mercados de energía,Minas,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",0.8111,0.3515
2021-1,UNAL,Mercados de energía,Minas,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,0.7792,0.3378
2021-2,UNAL,Mercados de energía,Minas,Pregrado,Estrato 4,Hombres,BOYACÁ,5.8237,2.9671
2021-2,UNAL,Mercados de energía,Minas,Pregrado,Estrato 5,Mujeres,SANTANDER,5.5953,2.8508
2021-2,UNAL,Mercados de energía,Minas,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",0.7941,0.4046
2021-2,UNAL,Mercados de energía,Minas,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,0.763,0.3887
2022-1,UNAL,Mercados de energía,Minas,Pregrado,Estrato 4,Hombres,BOYACÁ,5.7613,2.7275
2022-1,UNAL,Mercados de energía,Minas,Pregrado,Estrato 5,Mujeres,SANTANDER,5.5354,2.6206
2022-1,UNAL,Mercados de energía,Minas,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",0.7856,0.3719
2022-1,UNAL,Mercados de energía,Minas,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,0.7548,0.3573
2022-2,UNAL,Mercados de energía,Minas,Pregrado,Estrato 4,Hombres,BOYACÁ,5.8272,2.5898
2022-2,UNAL,Mercados de energía,Minas,Pregrado,Estrato 5,Mujeres,SANTANDER,5.5987,2.4882
2022-2,UNAL,Mercados de energía,Minas,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",0.7946,0.3532
2022-2,UNAL,Mercados de energía,Minas,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,0.7635,0.3393
2023-1,UNAL,Mercados de energía,Minas,Pregrado,Estrato 4,Hombres,BOYACÁ,5.8224,2.5225
2023-1,UNAL,Mercados de energía,Minas,Pregrado,Estrato 5,Mujeres,SANTANDER,5.5941,2.4236
2023-1,UNAL,Mercados de energía,Minas,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",0.794,0.344
2023-1,UNAL,Mercados de energía,Minas,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,0.7628,0.3305
2023-2,UNAL,Mercados de energía,Minas,Pregrado,Estrato 4,Hombres,BOYACÁ,5.6926,2.7745
2023-2,UNAL,Mercados de energía,Minas,Pregrado,Estrato 5,Mujeres,SANTANDER,5.4694,2.6657
2023-2,UNAL,Mercados de energía,Minas,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",0.7763,0.3783
2023-2,UNAL,Mercados de energía,Minas,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,0.7458,0.3635
2018-1,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Pregrado,Estrato 5,Hombres,SANTANDER,0.0,2.0483
2018-1,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",0.0,1.968
2018-1,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Postgrado,Estrato 1,Hombres,ANTIOQUIA,0.0,0.2793
2018-1,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,0.0,0.2684
2018-2,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Pregrado,Estrato 5,Hombres,SANTANDER,0.0,2.0658
2018-2,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",0.0,1.9848
2018-2,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Postgrado,Estrato 1,Hombres,ANTIOQUIA,0.0,0.2817
2018-2,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,0.0,0.2707
2019-1,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Pregrado,Estrato 5,Hombres,SANTANDER,5.371,1.136
2019-1,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",5.1604,1.0915
2019-1,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Postgrado,Estrato 1,Hombres,ANTIOQUIA,0.7324,0.1549
2019-1,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,0.7037,0.1488
2019-2,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Pregrado,Estrato 5,Hombres,SANTANDER,5.5131,2.7475
2019-2,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",5.2969,2.6398
2019-2,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Postgrado,Estrato 1,Hombres,ANTIOQUIA,0.7518,0.3747
2019-2,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,0.7223,0.36
2020-1,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Pregrado,Estrato 5,Hombres,SANTANDER,4.4264,2.0078
2020-1,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",4.2529,1.9291
2020-1,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Postgrado,Estrato 1,Hombres,ANTIOQUIA,0.6036,0.2738
2020-1,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,0.5799,0.2631
2020-2,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Pregrado,Estrato 5,Hombres,SANTANDER,5.6213,1.5802
2020-2,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",5.4009,1.5182
2020-2,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Postgrado,Estrato 1,Hombres,ANTIOQUIA,0.7665,0.2155
2020-2,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,0.7365,0.207
2021-1,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Pregrado,Estrato 5,Hombres,SANTANDER,5.9477,1.8177
2021-1,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",5.7145,1.7464
2021-1,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Postgrado,Estrato 1,Hombres,ANTIOQUIA,0.8111,0.2479
2021-1,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,0.7792,0.2381
2021-2,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Pregrado,Estrato 5,Hombres,SANTANDER,5.8237,2.092
2021-2,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",5.5953,2.01
2021-2,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Postgrado,Estrato 1,Hombres,ANTIOQUIA,0.7941,0.2853
2021-2,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,0.763,0.2741
2022-1,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Pregrado,Estrato 5,Hombres,SANTANDER,5.7613,1.9231
2022-1,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",5.5354,1.8477
2022-1,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Postgrado,Estrato 1,Hombres,ANTIOQUIA,0.7856,0.2622
2022-1,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,0.7548,0.252
2022-2,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Pregrado,Estrato 5,Hombres,SANTANDER,5.8272,1.826
2022-2,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",5.5987,1.7544
2022-2,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Postgrado,Estrato 1,Hombres,ANTIOQUIA,0.7946,0.249
2022-2,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,0.7635,0.2392
2023-1,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Pregrado,Estrato 5,Hombres,SANTANDER,5.8224,1.7786
2023-1,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",5.5941,1.7088
2023-1,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Postgrado,Estrato 1,Hombres,ANTIOQUIA,0.794,0.2425
2023-1,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,0.7628,0.233
2023-2,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Pregrado,Estrato 5,Hombres,SANTANDER,5.6926,1.9563
2023-2,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",5.4694,1.8795
2023-2,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Postgrado,Estrato 1,Hombres,ANTIOQUIA,0.7763,0.2668
2023-2,UNAL,Nanotecnología aplicada a la industria del petróleo y gas,Minas,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,0.7458,0.2563
2018-1,UNAL,Recursos minerales,Minas,Pregrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",0.0,2.2109
2018-1,UNAL,Recursos minerales,Minas,Pregrado,Estrato 1,Mujeres,ANTIOQUIA,0.0,2.1242
2018-1,UNAL,Recursos minerales,Minas,Postgrado,Estrato 2,Hombres,CUNDINAMARCA,0.0,0.3015
2018-1,UNAL,Recursos minerales,Minas,Postgrado,Estrato 3,Mujeres,VALLE DEL CAUCA,0.0,0.2897
2018-2,UNAL,Recursos minerales,Minas,Pregrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",0.0,2.2298
2018-2,UNAL,Recursos minerales,Minas,Pregrado,Estrato 1,Mujeres,ANTIOQUIA,0.0,2.1423
2018-2,UNAL,Recursos minerales,Minas,Postgrado,Estrato 2,Hombres,CUNDINAMARCA,0.0,0.3041
2018-2,UNAL,Recursos minerales,Minas,Postgrado,Estrato 3,Mujeres,VALLE DEL CAUCA,0.0,0.2921
2019-1,UNAL,Recursos minerales,Minas,Pregrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",5.371,1.2262
2019-1,UNAL,Recursos minerales,Minas,Pregrado,Estrato 1,Mujeres,ANTIOQUIA,5.1604,1.1781
2019-1,UNAL,Recursos minerales,Minas,Postgrado,Estrato 2,Hombres,CUNDINAMARCA,0.7324,0.1672
2019-1,UNAL,Recursos minerales,Minas,Postgrado,Estrato 3,Mujeres,VALLE DEL CAUCA,0.7037,0.1606
2019-2,UNAL,Recursos minerales,Minas,Pregrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",5.5131,2.9656
2019-2,UNAL,Recursos minerales,Minas,Pregrado,Estrato 1,Mujeres,ANTIOQUIA,5.2969,2.8493
2019-2,UNAL,Recursos minerales,Minas,Postgrado,Estrato 2,Hombres,CUNDINAMARCA,0.7518,0.4044
2019-2,UNAL,Recursos minerales,Minas,Postgrado,Estrato 3,Mujeres,VALLE DEL CAUCA,0.7223,0.3885
2020-1,UNAL,Recursos minerales,Minas,Pregrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",4.4264,2.1672
2020-1,UNAL,Recursos minerales,Minas,Pregrado,Estrato 1,Mujeres,ANTIOQUIA,4.2529,2.0822
2020-1,UNAL,Recursos minerales,Minas,Postgrado,Estrato 2,Hombres,CUNDINAMARCA,0.6036,0.2955
2020-1,UNAL,Recursos minerales,Minas,Postgrado,Estrato 3,Mujeres,VALLE DEL CAUCA,0.5799,0.2839
2020-2,UNAL,Recursos minerales,Minas,Pregrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",5.6213,1.7056
